districtID,district,provinceID,province,islandID,island,grdp_pc_2000,grdp_pc_2001,grdp_pc_2002,grdp_pc_2003,grdp_pc_2004,grdp_pc_2005,grdp_pc_2006,grdp_pc_2007,grdp_pc_2008,grdp_pc_2009,grdp_pc_2010,grdp_pc_2011,grdp_pc_2012,grdp_pc_2013,grdp_pc_2014,grdp_pc_2015,grdp_pc_2016,grdp_pc_2017,grdp_pc_2018,grdp_pc_2019,grdp_pc_2020,grdp_pc_2021,grdp_pc_2022,grdp_pc_2023,grdp_pc_2024
5302,Sumba Timur,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,8167.9,8279.9,8487.1,8727.6,9033.0,9335.3,9713.1,10122.4,10548.7,10845.0,11222.1,11569.5,11949.6,12361.0,12830.8,13293.1,13784.0,14318.0,14890.0,15456.0,16227.0,16185.0,16357.0,16617.0,16981.0
5303,Kupang,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,9148.8,9333.7,9540.0,9781.8,9942.9,9964.5,10051.6,10081.1,10175.2,10303.9,10467.6,10499.2,10694.1,10937.4,11163.8,11404.8,11547.0,11728.0,11860.0,12540.0,13036.0,13224.0,13458.0,13814.0,14155.0
5304,Timor Tengah Selatan,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,5265.8,5402.4,5550.0,5711.1,5909.1,6096.1,6293.6,6529.4,6763.7,6992.1,7240.0,7439.4,7709.1,7979.3,8249.4,8554.1,8911.0,9311.0,9744.0,10179.0,10479.0,10596.0,10767.0,10953.0,11163.0
5305,Timor Tengah Utara,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,5942.5,6081.7,6380.3,6616.2,6829.0,6973.7,7170.7,7405.0,7710.9,7972.0,8259.5,8514.5,8821.2,9102.2,9418.3,9754.2,10119.0,10520.0,10949.0,11405.0,11120.0,11211.0,11349.0,11512.0,11709.0
5306,Belu,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,7274.2,7404.6,7590.9,7865.9,8166.3,8404.0,8712.8,9005.3,9238.7,9507.3,9793.6,9968.5,10258.2,10680.5,11092.9,11485.7,11944.0,12440.0,12942.0,13423.0,13665.0,13628.0,13770.0,13997.0,14262.0
5307,Alor,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,4597.8,4758.5,4968.0,5191.1,5449.9,5699.5,5886.0,6162.3,6397.8,6604.4,6872.4,7121.1,7405.5,7644.5,7946.5,8263.5,8588.0,8959.0,9344.0,9757.0,9445.0,9535.0,9662.0,9900.0,10159.0
5308,Lembata,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,5610.1,5603.3,5585.6,5627.0,5684.9,5663.7,5790.2,5946.5,6086.4,6228.2,6388.7,6540.7,6694.8,6874.3,7066.6,7270.9,7480.0,7677.0,7910.0,8153.0,8584.0,8580.0,8678.0,8778.0,8948.0
5309,Flores Timur,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,7150.4,7397.4,7658.7,7947.7,8227.1,8461.2,8723.2,9118.5,9288.5,9456.9,9924.5,10270.4,10601.1,11006.3,11403.6,11806.0,12237.0,12648.0,13133.0,13649.0,12687.0,12581.0,12612.0,12824.0,12979.0
5310,Sikka,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,5305.2,5431.6,5631.6,5819.1,6025.8,6185.9,6389.7,6493.5,6854.2,7084.3,7346.5,7563.6,7822.3,8080.7,8384.4,8695.1,9067.0,9490.0,9939.0,10404.0,10284.0,10370.0,10560.0,10797.0,11060.0
5311,Ende,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,6537.2,6778.3,7062.3,7456.4,7791.5,8128.5,8452.0,8844.4,9215.8,9624.7,10059.3,10470.4,11010.0,11528.3,12041.9,12586.9,13170.0,13772.0,14402.0,15085.0,15067.0,15251.0,15562.0,16001.0,16458.0
5312,Ngada,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,7567.7,7749.0,7917.3,8127.4,8339.2,8650.6,8960.7,9262.5,9585.2,9927.8,10359.8,10687.1,11102.8,11485.8,11860.8,12243.6,12759.0,13167.0,13644.0,14139.0,14029.0,13983.0,14215.0,14509.0,14839.0
5313,Manggarai,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,5527.5,5608.1,5662.7,5711.8,5729.3,6082.3,5843.0,5983.1,6129.5,6288.8,6532.3,6762.4,6989.9,7247.7,7501.0,7750.1,8033.0,8309.0,8609.0,8906.0,9576.0,9655.0,9755.0,9946.0,10161.0
5314,Rote Ndao,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,9847.4,9786.7,9755.6,9761.7,9775.9,9769.1,9822.9,9929.3,10036.5,10075.0,10160.7,10261.2,10382.8,10373.1,10499.2,10603.7,10718.0,10886.0,11047.0,11166.0,13495.0,13559.0,13806.0,13963.0,14182.0
5315,Manggarai Barat,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,6022.5,6032.5,6058.7,6099.9,6152.2,6186.9,6257.9,6396.4,6583.5,6668.9,6749.1,6806.1,6886.4,7011.1,7151.7,7294.7,7475.0,7689.0,7916.0,8167.0,8877.0,8821.0,9003.0,9249.0,9516.0
5316,Sumba Tengah,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,7288.0,7221.4,7188.8,7188.2,7218.2,7277.1,7384.6,7480.2,7572.6,7759.4,7956.2,8127.2,8344.9,8550.2,8769.5,9034.5,9320.0,9625.0,9949.0,10330.0,8920.0,8831.0,8868.0,8943.0,9090.0
5317,Sumba Barat Daya,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,3703.3,3824.3,3952.3,4086.6,4226.9,4372.6,4554.3,4668.1,4838.6,4965.7,5139.6,5290.3,5511.9,5689.2,5798.2,5941.4,6106.0,6295.0,6483.0,6676.0,7609.0,7627.0,7754.0,7826.0,7969.0
5318,Nagekeo,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,5377.4,5483.0,5603.6,5738.6,5887.4,6049.6,6179.3,6412.6,6633.1,6887.9,7068.7,7226.1,7439.0,7672.5,7924.9,8196.2,8465.0,8781.0,9095.0,9413.0,8670.0,8712.0,8854.0,9003.0,9157.0
5319,Manggarai Timur,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,3983.8,4023.1,4080.6,4155.4,4246.8,4354.1,4476.7,4613.9,4764.6,4946.0,5103.3,5235.1,5447.4,5672.1,5893.8,6098.8,6316.0,6555.0,6805.0,7080.0,7417.0,7456.0,7587.0,7706.0,7863.0
5320,Sabu Raijua,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,2102.0,2761.7,3363.9,3913.5,4414.6,4871.2,5286.6,5664.2,6006.8,6317.2,6543.9,6835.2,7074.5,7219.1,7353.2,7502.6,7625.0,7779.0,7928.0,8082.0,8698.0,8693.0,8815.0,8905.0,9100.0
5321,Malaka,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,4737.8,4950.3,5170.9,5399.0,5634.4,5876.5,6125.1,6379.7,6640.2,6906.1,7177.2,7408.6,7658.9,7947.7,8213.2,8470.9,8753.0,9057.0,9373.0,9683.0,10246.0,10299.0,10543.0,10797.0,10987.0
5371,Kota Kupang,53,Nusa Tenggara Timur,5,Bali-Nusa Tenggara,20113.4,20314.9,20890.2,21646.8,22308.4,22431.8,22908.6,23976.8,25030.7,25804.1,27145.8,28350.3,29605.3,30890.9,31961.4,33140.9,34369.0,35788.0,37149.0,38327.0,37179.0,36846.0,37407.0,38225.0,39380.0
6101,Sambas,61,Kalimantan Barat,6,Kalimantan,11821.9,12130.1,12337.5,12794.6,13203.6,13824.2,14433.7,15054.1,15725.2,16421.5,17229.7,17998.2,18809.7,19719.9,20717.9,21596.2,22444.0,23433.0,24453.0,25397.0,21288.0,21993.0,22758.0,23570.0,24432.0
6102,Bengkayang,61,Kalimantan Barat,6,Kalimantan,12047.0,12345.4,12342.3,12740.1,13226.6,14149.7,14953.1,15540.4,16073.4,16467.2,16885.2,17406.4,18059.2,18796.1,19116.7,19474.2,20138.0,20899.0,21625.0,22444.0,19647.0,20150.0,20922.0,21573.0,22266.0
6103,Landak,61,Kalimantan Barat,6,Kalimantan,10166.5,10139.8,10613.5,10797.8,10995.1,11219.0,11734.3,12137.9,12454.2,12839.5,13296.0,13931.6,14528.6,15035.8,15552.6,16117.9,16727.0,17350.0,17968.0,18706.0,17572.0,18177.0,18755.0,19314.0,19927.0
6104,Mempawah,61,Kalimantan Barat,6,Kalimantan,12094.0,12032.9,11975.1,12083.5,12247.3,12418.8,12952.2,13421.3,13917.8,13905.4,14015.8,14425.9,14655.4,15212.0,15895.6,16590.7,17347.0,18145.0,18964.0,19957.0,17479.0,17935.0,18533.0,19229.0,20247.0
6105,Sanggau,61,Kalimantan Barat,6,Kalimantan,15884.1,15989.3,16567.1,16791.9,17532.5,17833.1,19257.5,19968.2,20324.5,20983.0,21512.1,22041.3,22958.6,23930.0,24329.5,24845.8,25790.0,26563.0,27306.0,28077.0,27346.0,28117.0,29009.0,29210.0,30032.0
6106,Ketapang,61,Kalimantan Barat,6,Kalimantan,16033.8,16000.3,16102.7,16922.8,17637.0,19053.4,21347.2,23041.5,24157.1,23363.0,24580.1,25860.3,26639.2,27374.6,27463.6,28337.4,30112.0,31633.0,33507.0,35313.0,31537.0,32656.0,33969.0,33903.0,35124.0
6107,Sintang,61,Kalimantan Barat,6,Kalimantan,12234.8,12502.7,12662.4,13189.0,13277.7,13674.5,14329.5,14819.5,15262.9,15830.8,16397.1,16939.3,17629.6,18471.9,19171.7,19753.0,20496.0,21288.0,22089.0,23006.0,22278.0,22831.0,23635.0,24413.0,25280.0
6108,Kapuas Hulu,61,Kalimantan Barat,6,Kalimantan,18550.7,18155.2,18028.6,17884.6,17274.2,17038.4,17628.7,17863.2,18128.8,18430.3,18869.3,19249.8,19957.7,20627.9,20980.2,21526.4,22287.0,23092.0,23770.0,24359.0,24697.0,25484.0,26277.0,27132.0,28061.0
6109,Sekadau,61,Kalimantan Barat,6,Kalimantan,9074.3,9407.2,9763.1,10169.5,10500.8,10965.4,11668.5,12398.1,12948.3,13477.6,14116.3,14683.0,15332.9,16101.2,16956.7,17770.7,18591.0,19467.0,20405.0,21467.0,20124.0,20731.0,21495.0,22211.0,22998.0
6110,Melawi,61,Kalimantan Barat,6,Kalimantan,8934.1,9166.9,9406.0,9678.4,10024.5,10212.2,10648.8,11025.6,11376.7,11653.7,12102.2,12561.8,13147.5,13551.2,13928.3,14334.0,14779.0,15230.0,15796.0,16318.0,14720.0,15102.0,15580.0,16029.0,16533.0
6111,Kayong Utara,61,Kalimantan Barat,6,Kalimantan,13870.4,13845.8,13869.1,13979.0,14056.9,14301.4,14873.6,15113.8,15691.5,15821.6,16444.5,17014.1,17713.0,18300.2,18946.3,19530.0,20374.0,21107.0,21791.0,22620.0,19980.0,20520.0,21177.0,21749.0,22356.0
6112,Kubu Raya,61,Kalimantan Barat,6,Kalimantan,15425.4,15596.8,15839.8,16197.6,16531.4,17072.6,17942.4,18636.2,19438.6,20238.0,21151.0,22056.2,23132.5,24223.5,25328.3,26519.6,27787.0,29177.0,30280.0,31792.0,29331.0,30358.0,31457.0,32472.0,33536.0
6171,Kota Pontianak,61,Kalimantan Barat,6,Kalimantan,20636.0,20947.3,21411.2,21930.5,22445.0,23138.3,24218.3,25118.7,25986.5,26899.8,27871.3,28862.3,30065.5,31890.3,33058.4,34126.2,35308.0,36493.0,37393.0,38600.0,36230.0,37528.0,39053.0,40572.0,42277.0
6172,Kota Singkawang,61,Kalimantan Barat,6,Kalimantan,16907.3,17145.3,17336.5,17691.3,18101.3,18824.3,19880.2,20373.9,20916.8,21486.3,22197.6,23041.5,24005.0,25067.7,26096.0,27129.4,28041.0,29030.0,29856.0,30724.0,28413.0,29295.0,30245.0,31266.0,32339.0
6201,Kotawaringin Barat,62,Kalimantan Tengah,6,Kalimantan,22752.2,22742.5,23152.1,24231.6,25329.8,25721.7,26236.0,27277.3,28411.7,29461.5,30609.7,31491.8,32560.6,33742.9,34948.0,36359.3,37336.0,38709.0,40033.0,42703.0,48149.0,50250.0,52639.0,55218.0,56861.0
6202,Kotawaringin Timur,62,Kalimantan Tengah,6,Kalimantan,18045.8,18562.6,19200.4,19932.7,20844.3,21223.7,21706.1,22620.3,23651.7,24686.0,25901.5,26882.1,28058.3,29499.3,30880.6,32465.5,34228.0,36132.0,37761.0,41075.0,41766.0,42164.0,44761.0,45059.0,46358.0
6203,Kapuas,62,Kalimantan Tengah,6,Kalimantan,12124.4,12533.6,13190.4,13796.6,14417.9,14862.0,15393.4,16015.2,16686.0,17371.6,18109.8,18917.5,19884.3,21021.3,22272.5,23677.7,25188.0,26892.0,28572.0,30418.0,26392.0,27256.0,28811.0,30090.0,31211.0
6204,Barito Selatan,62,Kalimantan Tengah,6,Kalimantan,15996.4,15994.6,16067.3,16384.3,16861.7,17441.4,18126.9,18980.1,19874.7,20737.2,21814.9,22711.4,23797.6,24748.7,25779.2,26926.9,28162.0,29420.0,30654.0,31912.0,32325.0,32759.0,34485.0,35290.0,36618.0
6205,Barito Utara,62,Kalimantan Tengah,6,Kalimantan,27876.8,29112.5,28116.1,27925.9,28320.7,29055.6,29622.0,30585.1,32020.5,33546.3,35202.0,37031.3,39021.2,41392.6,42768.8,44689.7,46796.0,49267.0,51905.0,54464.0,45097.0,45704.0,47924.0,49907.0,51791.0
6206,Sukamara,62,Kalimantan Tengah,6,Kalimantan,36139.3,35325.7,35325.5,34707.1,36029.4,35748.5,35689.4,36064.8,36395.1,36551.5,37196.0,37508.8,38201.4,39054.6,39800.7,40563.3,41407.0,42331.0,43297.0,45937.0,46075.0,47345.0,49104.0,50960.0,52029.0
6207,Lamandau,62,Kalimantan Tengah,6,Kalimantan,26471.7,26258.2,26680.4,27201.6,27936.6,28336.6,28714.2,29645.0,30659.7,31643.1,32801.6,33680.3,34894.4,36210.3,37605.5,38959.1,40374.0,41879.0,43541.0,47039.0,39434.0,40135.0,41876.0,41878.0,42742.0
6208,Seruyan,62,Kalimantan Tengah,6,Kalimantan,24256.8,24105.8,24444.8,25237.7,25396.0,25090.8,24902.9,25350.5,25700.4,26078.4,26651.7,26884.6,27317.6,27793.7,28039.5,28268.5,28503.0,28770.0,29065.0,30464.0,36322.0,36520.0,37295.0,38260.0,38744.0
6209,Katingan,62,Kalimantan Tengah,6,Kalimantan,16371.5,16425.3,16872.5,16394.1,16926.1,17005.3,17176.5,17832.6,18507.7,19169.8,20072.1,20801.2,21698.2,22671.9,23760.9,24896.3,26112.0,27410.0,28798.0,30059.0,30507.0,30993.0,32221.0,33637.0,34694.0
6210,Pulang Pisau,62,Kalimantan Tengah,6,Kalimantan,11380.0,11420.4,11615.2,11831.8,12246.2,12666.9,13185.9,13882.7,14539.0,15206.3,15950.2,16754.6,17775.7,18843.6,20086.3,21490.6,22674.0,23865.0,25187.0,26681.0,25918.0,26543.0,27506.0,28563.0,29541.0
6211,Gunung Mas,62,Kalimantan Tengah,6,Kalimantan,16444.6,16246.8,16445.9,16536.5,17162.7,17384.9,17628.3,18181.9,18781.7,19375.5,20138.5,20763.3,21501.8,22432.7,23309.5,24366.3,25481.0,26563.0,27807.0,30300.0,26908.0,27685.0,28909.0,29565.0,30317.0
6212,Barito Timur,62,Kalimantan Tengah,6,Kalimantan,25220.4,25527.7,26362.1,27626.8,28336.3,28491.5,28853.8,29967.5,30950.2,31878.2,33010.6,33817.4,34779.0,35996.5,36805.3,37600.3,38565.0,39747.0,40894.0,43570.0,45838.0,46659.0,48852.0,49923.0,51432.0
6213,Murung Raya,62,Kalimantan Tengah,6,Kalimantan,31374.5,30688.0,30754.4,31290.8,31826.7,31392.1,31247.4,31958.6,32977.6,34039.6,35430.4,36514.9,37943.2,39403.9,40687.3,42431.4,43849.0,45367.0,46861.0,50357.0,51388.0,52865.0,55691.0,57828.0,59813.0
6271,Kota Palangkaraya,62,Kalimantan Tengah,6,Kalimantan,21855.6,21315.9,21347.0,21813.7,22659.7,22874.2,23138.5,23814.6,24619.3,25337.6,26440.8,27246.0,28383.1,29567.9,30665.8,31889.6,33088.0,34386.0,35811.0,38722.0,36209.0,37143.0,38884.0,40846.0,42942.0
6301,Tanah Laut,63,Kalimantan Selatan,6,Kalimantan,17204.1,17538.9,17939.3,18413.0,19012.1,19667.3,20502.1,21055.5,21807.0,22670.9,23504.6,24529.2,25587.5,26545.5,26932.2,27260.1,27720.0,28567.0,29467.0,30404.0,29238.0,29839.0,30990.0,32096.0,33330.0
6302,Kotabaru,63,Kalimantan Selatan,6,Kalimantan,25187.4,29274.9,29634.8,30663.7,31742.3,32726.9,33414.4,34859.2,36312.2,37561.8,39082.8,40893.3,42788.0,44184.2,45393.8,46063.8,47194.0,48738.0,50303.0,52032.0,53285.0,54269.0,55941.0,57527.0,59784.0
6303,Banjar,63,Kalimantan Selatan,6,Kalimantan,10876.9,11088.7,11317.6,11721.8,12122.1,12581.3,12803.9,13439.3,14120.4,14736.3,15083.7,15737.0,16449.3,16913.2,17475.3,17947.7,18504.0,19077.0,19741.0,20536.0,20795.0,21138.0,21729.0,22318.0,23024.0
6304,Barito Kuala,63,Kalimantan Selatan,6,Kalimantan,15306.1,15399.2,15437.3,15569.3,15738.6,14967.0,13257.4,13095.6,13018.8,13196.3,13425.2,13893.2,14478.5,14845.1,15300.4,15877.6,16473.0,17206.0,17879.0,18761.0,18456.0,18765.0,19147.0,19635.0,20328.0
6305,Tapin,63,Kalimantan Selatan,6,Kalimantan,18615.2,19027.9,19461.8,19822.5,20264.9,20623.6,21284.0,21812.8,22536.5,23216.0,24134.2,25297.6,26491.2,27597.1,28660.6,29393.0,30429.0,31591.0,32750.0,34078.0,33652.0,34340.0,35558.0,36827.0,38162.0
6306,Hulu Sungai Selatan,63,Kalimantan Selatan,6,Kalimantan,9974.9,10332.6,10622.4,10879.1,11186.4,11415.9,11800.3,12240.0,12689.1,13152.4,13345.0,13889.9,14417.7,15048.7,15716.7,16469.1,17263.0,18107.0,19005.0,20081.0,20427.0,21039.0,21616.0,22483.0,23364.0
6307,Hulu Sungai Tengah,63,Kalimantan Selatan,6,Kalimantan,8932.7,8790.1,9019.0,9274.2,9465.1,9824.3,10174.9,10659.0,11245.9,11848.4,12175.6,12766.5,13278.6,13881.2,14464.8,15163.7,15916.0,16630.0,17301.0,18184.0,18704.0,19081.0,19628.0,20233.0,21034.0
6308,Hulu Sungai Utara,63,Kalimantan Selatan,6,Kalimantan,6923.5,7281.6,7693.6,7867.2,8094.0,8257.2,8446.9,8727.0,9152.8,9489.1,9713.4,10169.0,10593.6,10994.0,11488.3,11935.1,12320.0,12858.0,13433.0,14210.0,14596.0,14882.0,15305.0,15813.0,16333.0
6309,Tabalong,63,Kalimantan Selatan,6,Kalimantan,30866.6,32525.8,34405.8,36556.3,37202.0,37258.7,40635.4,41806.8,43586.9,45408.4,47010.4,48986.1,51050.9,52356.7,53525.2,53945.6,54753.0,55965.0,57220.0,58886.0,57366.0,58370.0,60598.0,62706.0,64900.0
6310,Tanah Bumbu,63,Kalimantan Selatan,6,Kalimantan,28354.9,29955.0,31417.2,32753.4,35023.5,35807.5,35507.8,35656.4,37204.7,38005.5,39758.0,40552.0,41215.9,41223.4,41461.0,41459.2,41577.0,42177.0,42864.0,42025.0,47928.0,49090.0,50939.0,52588.0,54312.0
6311,Balangan,63,Kalimantan Selatan,6,Kalimantan,39132.2,40939.6,42765.1,44607.7,47685.0,49008.3,49715.4,51337.2,52945.7,54977.1,56951.6,59358.9,61039.6,64797.6,67401.4,67833.7,68455.0,69369.0,70431.0,72307.0,70651.0,71799.0,74393.0,76337.0,78352.0
6371,Kota Banjarmasin,63,Kalimantan Selatan,6,Kalimantan,14862.2,14982.1,15268.7,15834.9,16196.6,16659.3,17067.0,17865.9,18656.1,19682.1,20468.0,21562.3,22534.6,23752.3,24847.5,25926.8,27202.0,28582.0,30056.0,31804.0,33379.0,34304.0,36102.0,37985.0,39986.0
6372,Kota Banjarbaru,63,Kalimantan Selatan,6,Kalimantan,15482.3,14931.6,15024.5,15272.4,15464.2,15599.2,15842.3,16193.6,16594.5,17019.2,17329.1,17811.2,18335.5,18953.8,19613.2,20356.6,21138.0,21966.0,22822.0,23932.0,24280.0,24563.0,25970.0,27184.0,28438.0
6401,Paser,64,Kalimantan Timur,6,Kalimantan,61260.7,62386.7,62114.5,62129.4,65291.3,80620.6,84927.2,92719.0,96061.5,100159.9,111697.6,120643.6,127634.6,133120.8,135766.6,131417.7,122103.0,120849.0,122733.0,128977.0,126200.0,131573.0,131553.0,131968.0,135576.0
6402,Kutai Barat,64,Kalimantan Timur,6,Kalimantan,65645.5,69722.7,76304.1,81322.5,86249.0,92329.1,93683.8,97997.9,102952.7,108289.5,111003.0,118712.0,126099.7,128851.9,130483.4,127696.5,126229.0,130205.0,136240.0,142545.0,120081.0,123794.0,128438.0,134642.0,143526.0
6403,Kutai Kartanegara,64,Kalimantan Timur,6,Kalimantan,238416.8,244299.4,244932.1,233300.8,235321.7,234938.2,215263.5,200015.9,202293.9,199631.0,197482.3,193897.1,195285.0,190317.8,183610.6,166326.0,159229.0,158151.0,157941.0,165732.0,165956.0,168754.0,172566.0,178922.0,181078.0
6404,Kutai Timur,64,Kalimantan Timur,6,Kalimantan,145494.0,160265.7,175638.9,158200.4,189459.8,217833.5,245331.0,250947.1,235571.6,235784.5,239760.4,255491.4,275392.9,274386.8,272003.5,264567.4,251121.0,249002.0,244926.0,262746.0,216025.0,209044.0,216933.0,229774.0,248261.0
6405,Berau,64,Kalimantan Timur,6,Kalimantan,93068.0,90430.1,89705.8,88452.7,89449.5,91065.5,89592.9,91111.0,93393.1,95318.2,97397.4,101900.1,106834.9,114449.7,120311.2,124001.3,118520.0,118890.0,118183.0,125694.0,110785.0,114774.0,117570.0,122226.0,129352.0
6409,Penajam Paser Utara,64,Kalimantan Timur,6,Kalimantan,27590.7,28424.9,29139.1,31482.6,32361.5,33142.2,32016.2,32455.2,33302.0,33700.8,34731.5,38156.4,38984.3,41290.2,41894.8,41378.4,40717.0,41258.0,41349.0,42805.0,37058.0,35952.0,39352.0,48672.0,46959.0
6411,Mahakam Ulu,64,Kalimantan Timur,6,Kalimantan,45021.0,44890.4,44737.8,44680.2,46450.9,47477.9,46921.7,47656.3,48432.0,49257.3,49171.1,50395.3,52895.5,52963.6,55109.3,56757.8,58421.0,60428.0,63587.0,66632.0,54447.0,54337.0,54095.0,54865.0,56055.0
6471,Kota Balikpapan,64,Kalimantan Timur,6,Kalimantan,87825.0,92380.8,92220.7,90149.5,95257.5,96273.9,94108.3,94586.1,103428.7,102413.3,103018.8,108477.3,109074.3,110901.2,113980.3,113373.9,116973.0,119545.0,123593.0,132055.0,120904.0,124949.0,129721.0,136698.0,139692.0
6472,Kota Samarinda,64,Kalimantan Timur,6,Kalimantan,31093.4,31872.3,33521.1,35065.1,37994.2,40114.3,40129.3,39933.7,40643.0,41257.9,41781.8,46521.7,46686.7,47978.6,49568.0,48636.7,47983.0,48936.0,50489.0,53799.0,54409.0,55432.0,58540.0,63017.0,67881.0
6474,Kota Bontang,64,Kalimantan Timur,6,Kalimantan,658303.0,652495.9,588440.4,558147.6,538232.3,522831.7,477746.0,442439.9,430391.8,404110.5,371237.0,331309.7,299955.9,275923.8,260760.3,265946.6,256703.0,252464.0,237169.0,227945.0,220307.0,220816.0,223210.0,229403.0,220745.0
6501,Malinau,65,Kalimantan Utara,6,Kalimantan,42950.0,46566.4,50838.8,52019.5,50897.0,51023.3,50919.9,52445.8,54949.1,58114.6,64519.7,69109.5,74338.0,79593.3,83484.4,83221.5,81588.0,83204.0,84733.0,92774.0,94878.0,97724.0,101375.0,104386.0,106850.0
6502,Bulungan,65,Kalimantan Utara,6,Kalimantan,44067.2,51334.8,52627.5,52603.4,53282.3,53769.9,56741.6,58952.0,61345.1,63173.5,65714.4,67781.9,72175.1,74065.9,75339.4,75096.0,75430.0,77859.0,79972.0,87324.0,76291.0,78016.0,80800.0,83329.0,85414.0
6503,Tana Tidung,65,Kalimantan Utara,6,Kalimantan,195166.7,193643.1,191727.0,189523.4,187112.5,184556.1,181901.7,179186.4,176438.7,166816.6,170123.1,166075.2,162990.1,160653.1,157520.1,147869.0,139283.0,135617.0,131013.0,138896.0,144352.0,146182.0,149955.0,152781.0,154348.0
6504,Nunukan,65,Kalimantan Utara,6,Kalimantan,43072.8,52354.9,57129.2,58212.0,61171.2,64570.2,63000.5,61657.1,62197.1,62499.3,63920.2,65064.3,66630.3,68735.4,72335.1,71117.7,70559.0,72272.0,73691.0,80550.0,79253.0,81055.0,83996.0,86263.0,88437.0
6571,Kota Tarakan,65,Kalimantan Utara,6,Kalimantan,39921.9,41122.9,43741.0,47222.7,49061.5,51241.4,53504.6,55610.8,57805.7,58892.3,61946.2,64104.2,65845.6,68270.3,70466.4,71296.7,72856.0,75906.0,78799.0,87440.0,91011.0,93538.0,97583.0,102144.0,106776.0
7101,Bolaang Mongondow,71,Sulawesi Utara,7,Sulawesi,10825.8,10999.0,11261.4,11465.1,11727.4,12755.3,13037.8,13294.0,13626.9,13965.7,14403.7,14958.2,15657.9,16415.1,17038.0,17749.6,18630.0,19573.0,20722.0,22155.0,22205.0,22842.0,23851.0,24872.0,25980.0
7102,Minahasa,71,Sulawesi Utara,7,Sulawesi,15677.1,16082.5,16474.8,16784.7,17359.9,17928.8,18548.8,19268.3,20077.3,21031.5,22103.6,23155.7,24456.3,25682.5,27038.8,28419.2,29850.0,31365.0,32979.0,34808.0,33679.0,34852.0,36581.0,38428.0,40351.0
7103,Kepulauan Sangihe,71,Sulawesi Utara,7,Sulawesi,9839.5,10124.3,10448.5,10761.8,11122.0,11446.8,11875.0,12445.2,13219.4,13915.4,14653.9,15257.4,16023.1,16842.8,17668.1,18675.1,19741.0,20741.0,21824.0,22898.0,21730.0,22884.0,23962.0,25068.0,26240.0
7104,Kepulauan Talaud,71,Sulawesi Utara,7,Sulawesi,8120.0,8409.6,8726.6,9150.9,9435.5,9776.7,10172.2,10669.8,11192.3,11629.6,12128.5,12614.2,13193.0,13712.8,14262.6,14853.1,15459.0,16097.0,16735.0,17483.0,17073.0,17480.0,18199.0,18948.0,19656.0
7105,Minahasa Selatan,71,Sulawesi Utara,7,Sulawesi,11481.6,11815.5,12226.7,12712.7,13593.8,13908.9,14431.1,15049.6,16069.0,16947.4,18235.7,19085.5,20122.6,21262.7,22501.8,23728.8,24737.0,26173.0,27569.0,29222.0,25757.0,26833.0,28131.0,29533.0,31019.0
7106,Minahasa Utara,71,Sulawesi Utara,7,Sulawesi,18569.1,18720.5,19043.2,19532.1,20365.1,21118.7,21738.7,22745.6,24279.8,25713.1,27339.8,28869.3,30596.9,32416.6,34574.0,36691.5,39006.0,41237.0,43593.0,46360.0,41417.0,43195.0,45113.0,47090.0,49075.0
7107,Bolaang Mongondow Utara,71,Sulawesi Utara,7,Sulawesi,7726.7,8104.3,8528.4,8996.8,9507.2,10057.6,10765.4,11327.1,11885.5,12426.3,13176.7,13989.6,14920.7,15733.4,16575.9,17293.1,18111.0,18990.0,19929.0,21016.0,20391.0,20841.0,21713.0,22602.0,23464.0
7108,Kepulauan Siau Tagulandang Biaro,71,Sulawesi Utara,7,Sulawesi,7697.4,7925.1,8229.8,8610.4,9065.4,9593.8,10275.6,10808.1,11621.5,12396.6,13244.1,14132.0,15203.7,16321.5,17508.1,18663.7,19884.0,21226.0,22569.0,23883.0,22450.0,23267.0,24288.0,25369.0,26430.0
